timestamp,building,floor,room,equipment,power_kw,energy_kwh
2026-09-04 05:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25
2026-09-04 05:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08
2026-09-04 05:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02
2026-09-04 05:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015
2026-09-04 05:26:48,Main Block,Ground,Lab 101,Server Units,4.6,4.6
2026-09-04 05:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25
2026-09-04 05:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08
2026-09-04 05:26:48,Main Block,First,Computer Lab 201,Lights,0.06,0.06
2026-09-04 05:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015
2026-09-04 05:26:48,Main Block,First,Computer Lab 201,Server Units,3.907,3.907
2026-09-04 05:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25
2026-09-04 05:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08
2026-09-04 05:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02
2026-09-04 05:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015
2026-09-04 05:26:48,Research Wing,Ground,AI Research Lab,Server Units,3.961,3.961
2026-09-04 05:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25
2026-09-04 05:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08
2026-09-04 05:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02
2026-09-04 05:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015
2026-09-04 05:26:48,Research Wing,Ground,Server Room,Server Units,3.883,3.883
2026-09-04 06:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25
2026-09-04 06:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08
2026-09-04 06:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02
2026-09-04 06:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015
2026-09-04 06:26:48,Main Block,Ground,Lab 101,Server Units,4.684,4.684
2026-09-04 06:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25
2026-09-04 06:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08
2026-09-04 06:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02
2026-09-04 06:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015
2026-09-04 06:26:48,Main Block,First,Computer Lab 201,Server Units,4.862,4.862
2026-09-04 06:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25
2026-09-04 06:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08
2026-09-04 06:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02
2026-09-04 06:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015
2026-09-04 06:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.305,4.305
2026-09-04 06:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25
2026-09-04 06:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08
2026-09-04 06:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02
2026-09-04 06:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015
2026-09-04 06:26:48,Research Wing,Ground,Server Room,Server Units,3.879,3.879
2026-09-04 07:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25
2026-09-04 07:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08
2026-09-04 07:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02
2026-09-04 07:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015
2026-09-04 07:26:48,Main Block,Ground,Lab 101,Server Units,4.709,4.709
2026-09-04 07:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25
2026-09-04 07:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08
2026-09-04 07:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02
2026-09-04 07:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015
2026-09-04 07:26:48,Main Block,First,Computer Lab 201,Server Units,4.315,4.315
2026-09-04 07:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25
2026-09-04 07:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08
2026-09-04 07:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02
2026-09-04 07:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015
2026-09-04 07:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.904,4.904
2026-09-04 07:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25
2026-09-04 07:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08
2026-09-04 07:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02
2026-09-04 07:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015
2026-09-04 07:26:48,Research Wing,Ground,Server Room,Server Units,4.863,4.863
2026-09-04 08:26:48,Main Block,Ground,Lab 101,AC,4.111,4.111
2026-09-04 08:26:48,Main Block,Ground,Lab 101,Computers,1.904,1.904
2026-09-04 08:26:48,Main Block,Ground,Lab 101,Lights,0.318,0.318
2026-09-04 08:26:48,Main Block,Ground,Lab 101,Fans,0.166,0.166
2026-09-04 08:26:48,Main Block,Ground,Lab 101,Server Units,3.853,3.853
2026-09-04 08:26:48,Main Block,First,Computer Lab 201,AC,4.485,4.485
2026-09-04 08:26:48,Main Block,First,Computer Lab 201,Computers,2.114,2.114
2026-09-04 08:26:48,Main Block,First,Computer Lab 201,Lights,0.299,0.299
2026-09-04 08:26:48,Main Block,First,Computer Lab 201,Fans,0.171,0.171
2026-09-04 08:26:48,Main Block,First,Computer Lab 201,Server Units,4.653,4.653
2026-09-04 08:26:48,Research Wing,Ground,AI Research Lab,AC,4.61,4.61
2026-09-04 08:26:48,Research Wing,Ground,AI Research Lab,Computers,2.019,2.019
2026-09-04 08:26:48,Research Wing,Ground,AI Research Lab,Lights,0.322,0.322
2026-09-04 08:26:48,Research Wing,Ground,AI Research Lab,Fans,0.207,0.207
2026-09-04 08:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.072,4.072
2026-09-04 08:26:48,Research Wing,Ground,Server Room,AC,4.085,4.085
2026-09-04 08:26:48,Research Wing,Ground,Server Room,Computers,2.022,2.022
2026-09-04 08:26:48,Research Wing,Ground,Server Room,Lights,0.272,0.272
2026-09-04 08:26:48,Research Wing,Ground,Server Room,Fans,0.194,0.194
2026-09-04 08:26:48,Research Wing,Ground,Server Room,Server Units,5.029,5.029
2026-09-04 09:26:48,Main Block,Ground,Lab 101,AC,4.207,4.207
2026-09-04 09:26:48,Main Block,Ground,Lab 101,Computers,1.816,1.816
2026-09-04 09:26:48,Main Block,Ground,Lab 101,Lights,0.813,0.813
2026-09-04 09:26:48,Main Block,Ground,Lab 101,Fans,0.197,0.197
2026-09-04 09:26:48,Main Block,Ground,Lab 101,Server Units,5.026,5.026
2026-09-04 09:26:48,Main Block,First,Computer Lab 201,AC,4.767,4.767
2026-09-04 09:26:48,Main Block,First,Computer Lab 201,Computers,2.221,2.221
2026-09-04 09:26:48,Main Block,First,Computer Lab 201,Lights,0.334,0.334
2026-09-04 09:26:48,Main Block,First,Computer Lab 201,Fans,0.193,0.193
2026-09-04 09:26:48,Main Block,First,Computer Lab 201,Server Units,3.983,3.983
2026-09-04 09:26:48,Research Wing,Ground,AI Research Lab,AC,5.095,5.095
2026-09-04 09:26:48,Research Wing,Ground,AI Research Lab,Computers,2.193,2.193
2026-09-04 09:26:48,Research Wing,Ground,AI Research Lab,Lights,0.262,0.262
2026-09-04 09:26:48,Research Wing,Ground,AI Research Lab,Fans,0.169,0.169
2026-09-04 09:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.483,4.483
2026-09-04 09:26:48,Research Wing,Ground,Server Room,AC,5.167,5.167
2026-09-04 09:26:48,Research Wing,Ground,Server Room,Computers,2.159,2.159
2026-09-04 09:26:48,Research Wing,Ground,Server Room,Lights,0.326,0.326
2026-09-04 09:26:48,Research Wing,Ground,Server Room,Fans,0.196,0.196
2026-09-04 09:26:48,Research Wing,Ground,Server Room,Server Units,4.324,4.324
2026-09-04 10:26:48,Main Block,Ground,Lab 101,AC,5.162,5.162
2026-09-04 10:26:48,Main Block,Ground,Lab 101,Computers,2.073,2.073
2026-09-04 10:26:48,Main Block,Ground,Lab 101,Lights,0.322,0.322
2026-09-04 10:26:48,Main Block,Ground,Lab 101,Fans,0.178,0.178
2026-09-04 10:26:48,Main Block,Ground,Lab 101,Server Units,4.612,4.612
2026-09-04 10:26:48,Main Block,First,Computer Lab 201,AC,4.06,4.06
2026-09-04 10:26:48,Main Block,First,Computer Lab 201,Computers,1.702,1.702
2026-09-04 10:26:48,Main Block,First,Computer Lab 201,Lights,0.308,0.308
2026-09-04 10:26:48,Main Block,First,Computer Lab 201,Fans,0.179,0.179
2026-09-04 10:26:48,Main Block,First,Computer Lab 201,Server Units,4.668,4.668
2026-09-04 10:26:48,Research Wing,Ground,AI Research Lab,AC,4.753,4.753
2026-09-04 10:26:48,Research Wing,Ground,AI Research Lab,Computers,2.173,2.173
2026-09-04 10:26:48,Research Wing,Ground,AI Research Lab,Lights,0.315,0.315
2026-09-04 10:26:48,Research Wing,Ground,AI Research Lab,Fans,0.191,0.191
2026-09-04 10:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.595,4.595
2026-09-04 10:26:48,Research Wing,Ground,Server Room,AC,4.941,4.941
2026-09-04 10:26:48,Research Wing,Ground,Server Room,Computers,1.8,1.8
2026-09-04 10:26:48,Research Wing,Ground,Server Room,Lights,0.322,0.322
2026-09-04 10:26:48,Research Wing,Ground,Server Room,Fans,0.183,0.183
2026-09-04 10:26:48,Research Wing,Ground,Server Room,Server Units,4.649,4.649
2026-09-04 11:26:48,Main Block,Ground,Lab 101,AC,5.098,5.098
2026-09-04 11:26:48,Main Block,Ground,Lab 101,Computers,1.996,1.996
2026-09-04 11:26:48,Main Block,Ground,Lab 101,Lights,0.259,0.259
2026-09-04 11:26:48,Main Block,Ground,Lab 101,Fans,0.185,0.185
2026-09-04 11:26:48,Main Block,Ground,Lab 101,Server Units,3.861,3.861
2026-09-04 11:26:48,Main Block,First,Computer Lab 201,AC,4.954,4.954
2026-09-04 11:26:48,Main Block,First,Computer Lab 201,Computers,2.27,2.27
2026-09-04 11:26:48,Main Block,First,Computer Lab 201,Lights,0.316,0.316
2026-09-04 11:26:48,Main Block,First,Computer Lab 201,Fans,0.168,0.168
2026-09-04 11:26:48,Main Block,First,Computer Lab 201,Server Units,4.361,4.361
2026-09-04 11:26:48,Research Wing,Ground,AI Research Lab,AC,5.062,5.062
2026-09-04 11:26:48,Research Wing,Ground,AI Research Lab,Computers,2.051,2.051
2026-09-04 11:26:48,Research Wing,Ground,AI Research Lab,Lights,0.299,0.299
2026-09-04 11:26:48,Research Wing,Ground,AI Research Lab,Fans,0.186,0.186
2026-09-04 11:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.625,4.625
2026-09-04 11:26:48,Research Wing,Ground,Server Room,AC,4.27,4.27
2026-09-04 11:26:48,Research Wing,Ground,Server Room,Computers,1.873,1.873
2026-09-04 11:26:48,Research Wing,Ground,Server Room,Lights,0.328,0.328
2026-09-04 11:26:48,Research Wing,Ground,Server Room,Fans,0.192,0.192
2026-09-04 11:26:48,Research Wing,Ground,Server Room,Server Units,4.167,4.167
2026-09-04 12:26:48,Main Block,Ground,Lab 101,AC,4.371,4.371
2026-09-04 12:26:48,Main Block,Ground,Lab 101,Computers,2.293,2.293
2026-09-04 12:26:48,Main Block,Ground,Lab 101,Lights,0.304,0.304
2026-09-04 12:26:48,Main Block,Ground,Lab 101,Fans,0.177,0.177
2026-09-04 12:26:48,Main Block,Ground,Lab 101,Server Units,4.739,4.739
2026-09-04 12:26:48,Main Block,First,Computer Lab 201,AC,4.851,4.851
2026-09-04 12:26:48,Main Block,First,Computer Lab 201,Computers,2.03,2.03
2026-09-04 12:26:48,Main Block,First,Computer Lab 201,Lights,0.294,0.294
2026-09-04 12:26:48,Main Block,First,Computer Lab 201,Fans,0.173,0.173
2026-09-04 12:26:48,Main Block,First,Computer Lab 201,Server Units,4.544,4.544
2026-09-04 12:26:48,Research Wing,Ground,AI Research Lab,AC,4.039,4.039
2026-09-04 12:26:48,Research Wing,Ground,AI Research Lab,Computers,2.031,2.031
2026-09-04 12:26:48,Research Wing,Ground,AI Research Lab,Lights,0.344,0.344
2026-09-04 12:26:48,Research Wing,Ground,AI Research Lab,Fans,0.193,0.193
2026-09-04 12:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.838,4.838
2026-09-04 12:26:48,Research Wing,Ground,Server Room,AC,4.792,4.792
2026-09-04 12:26:48,Research Wing,Ground,Server Room,Computers,1.864,1.864
2026-09-04 12:26:48,Research Wing,Ground,Server Room,Lights,0.343,0.343
2026-09-04 12:26:48,Research Wing,Ground,Server Room,Fans,0.198,0.198
2026-09-04 12:26:48,Research Wing,Ground,Server Room,Server Units,4.957,4.957
2026-09-04 13:26:48,Main Block,Ground,Lab 101,AC,5.012,5.012
2026-09-04 13:26:48,Main Block,Ground,Lab 101,Computers,1.866,1.866
2026-09-04 13:26:48,Main Block,Ground,Lab 101,Lights,0.292,0.292
2026-09-04 13:26:48,Main Block,Ground,Lab 101,Fans,0.195,0.195
2026-09-04 13:26:48,Main Block,Ground,Lab 101,Server Units,4.113,4.113
2026-09-04 13:26:48,Main Block,First,Computer Lab 201,AC,4.617,4.617
2026-09-04 13:26:48,Main Block,First,Computer Lab 201,Computers,1.994,1.994
2026-09-04 13:26:48,Main Block,First,Computer Lab 201,Lights,0.303,0.303
2026-09-04 13:26:48,Main Block,First,Computer Lab 201,Fans,0.198,0.198
2026-09-04 13:26:48,Main Block,First,Computer Lab 201,Server Units,4.341,4.341
2026-09-04 13:26:48,Research Wing,Ground,AI Research Lab,AC,4.08,4.08
2026-09-04 13:26:48,Research Wing,Ground,AI Research Lab,Computers,2.043,2.043
2026-09-04 13:26:48,Research Wing,Ground,AI Research Lab,Lights,0.325,0.325
2026-09-04 13:26:48,Research Wing,Ground,AI Research Lab,Fans,0.209,0.209
2026-09-04 13:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.811,4.811
2026-09-04 13:26:48,Research Wing,Ground,Server Room,AC,4.721,4.721
2026-09-04 13:26:48,Research Wing,Ground,Server Room,Computers,2.288,2.288
2026-09-04 13:26:48,Research Wing,Ground,Server Room,Lights,0.258,0.258
2026-09-04 13:26:48,Research Wing,Ground,Server Room,Fans,0.2,0.2
2026-09-04 13:26:48,Research Wing,Ground,Server Room,Server Units,4.894,4.894
2026-09-04 14:26:48,Main Block,Ground,Lab 101,AC,4.535,4.535
2026-09-04 14:26:48,Main Block,Ground,Lab 101,Computers,2.133,2.133
2026-09-04 14:26:48,Main Block,Ground,Lab 101,Lights,0.314,0.314
2026-09-04 14:26:48,Main Block,Ground,Lab 101,Fans,0.193,0.193
2026-09-04 14:26:48,Main Block,Ground,Lab 101,Server Units,4.187,4.187
2026-09-04 14:26:48,Main Block,First,Computer Lab 201,AC,4.702,4.702
2026-09-04 14:26:48,Main Block,First,Computer Lab 201,Computers,2.211,2.211
2026-09-04 14:26:48,Main Block,First,Computer Lab 201,Lights,0.289,0.289
2026-09-04 14:26:48,Main Block,First,Computer Lab 201,Fans,0.208,0.208
2026-09-04 14:26:48,Main Block,First,Computer Lab 201,Server Units,4.892,4.892
2026-09-04 14:26:48,Research Wing,Ground,AI Research Lab,AC,3.917,3.917
2026-09-04 14:26:48,Research Wing,Ground,AI Research Lab,Computers,2.253,2.253
2026-09-04 14:26:48,Research Wing,Ground,AI Research Lab,Lights,0.322,0.322
2026-09-04 14:26:48,Research Wing,Ground,AI Research Lab,Fans,0.172,0.172
2026-09-04 14:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.892,4.892
2026-09-04 14:26:48,Research Wing,Ground,Server Room,AC,4.762,4.762
2026-09-04 14:26:48,Research Wing,Ground,Server Room,Computers,1.728,1.728
2026-09-04 14:26:48,Research Wing,Ground,Server Room,Lights,0.281,0.281
2026-09-04 14:26:48,Research Wing,Ground,Server Room,Fans,0.174,0.174
2026-09-04 14:26:48,Research Wing,Ground,Server Room,Server Units,4.487,4.487
2026-09-04 15:26:48,Main Block,Ground,Lab 101,AC,4.054,4.054
2026-09-04 15:26:48,Main Block,Ground,Lab 101,Computers,2.223,2.223
2026-09-04 15:26:48,Main Block,Ground,Lab 101,Lights,0.277,0.277
2026-09-04 15:26:48,Main Block,Ground,Lab 101,Fans,0.174,0.174
2026-09-04 15:26:48,Main Block,Ground,Lab 101,Server Units,4.075,4.075
2026-09-04 15:26:48,Main Block,First,Computer Lab 201,AC,3.838,3.838
2026-09-04 15:26:48,Main Block,First,Computer Lab 201,Computers,2.241,2.241
2026-09-04 15:26:48,Main Block,First,Computer Lab 201,Lights,0.269,0.269
2026-09-04 15:26:48,Main Block,First,Computer Lab 201,Fans,0.186,0.186
2026-09-04 15:26:48,Main Block,First,Computer Lab 201,Server Units,4.583,4.583
2026-09-04 15:26:48,Research Wing,Ground,AI Research Lab,AC,4.163,4.163
2026-09-04 15:26:48,Research Wing,Ground,AI Research Lab,Computers,1.82,1.82
2026-09-04 15:26:48,Research Wing,Ground,AI Research Lab,Lights,0.298,0.298
2026-09-04 15:26:48,Research Wing,Ground,AI Research Lab,Fans,0.199,0.199
2026-09-04 15:26:48,Research Wing,Ground,AI Research Lab,Server Units,5.05,5.05
2026-09-04 15:26:48,Research Wing,Ground,Server Room,AC,5.145,5.145
2026-09-04 15:26:48,Research Wing,Ground,Server Room,Computers,1.865,1.865
2026-09-04 15:26:48,Research Wing,Ground,Server Room,Lights,0.317,0.317
2026-09-04 15:26:48,Research Wing,Ground,Server Room,Fans,0.169,0.169
2026-09-04 15:26:48,Research Wing,Ground,Server Room,Server Units,4.396,4.396
2026-09-04 16:26:48,Main Block,Ground,Lab 101,AC,4.211,4.211
2026-09-04 16:26:48,Main Block,Ground,Lab 101,Computers,2.064,2.064
2026-09-04 16:26:48,Main Block,Ground,Lab 101,Lights,0.312,0.312
2026-09-04 16:26:48,Main Block,Ground,Lab 101,Fans,0.205,0.205
2026-09-04 16:26:48,Main Block,Ground,Lab 101,Server Units,4.61,4.61
2026-09-04 16:26:48,Main Block,First,Computer Lab 201,AC,4.673,4.673
2026-09-04 16:26:48,Main Block,First,Computer Lab 201,Computers,2.088,2.088
2026-09-04 16:26:48,Main Block,First,Computer Lab 201,Lights,0.295,0.295
2026-09-04 16:26:48,Main Block,First,Computer Lab 201,Fans,0.209,0.209
2026-09-04 16:26:48,Main Block,First,Computer Lab 201,Server Units,4.13,4.13
2026-09-04 16:26:48,Research Wing,Ground,AI Research Lab,AC,4.062,4.062
2026-09-04 16:26:48,Research Wing,Ground,AI Research Lab,Computers,2.024,2.024
2026-09-04 16:26:48,Research Wing,Ground,AI Research Lab,Lights,0.303,0.303
2026-09-04 16:26:48,Research Wing,Ground,AI Research Lab,Fans,0.214,0.214
2026-09-04 16:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.829,4.829
2026-09-04 16:26:48,Research Wing,Ground,Server Room,AC,4.914,4.914
2026-09-04 16:26:48,Research Wing,Ground,Server Room,Computers,1.903,1.903
2026-09-04 16:26:48,Research Wing,Ground,Server Room,Lights,0.342,0.342
2026-09-04 16:26:48,Research Wing,Ground,Server Room,Fans,0.222,0.222
2026-09-04 16:26:48,Research Wing,Ground,Server Room,Server Units,4.696,4.696
2026-09-04 17:26:48,Main Block,Ground,Lab 101,AC,5.131,5.131
2026-09-04 17:26:48,Main Block,Ground,Lab 101,Computers,1.919,1.919
2026-09-04 17:26:48,Main Block,Ground,Lab 101,Lights,0.256,0.256
2026-09-04 17:26:48,Main Block,Ground,Lab 101,Fans,0.192,0.192
2026-09-04 17:26:48,Main Block,Ground,Lab 101,Server Units,4.627,4.627
2026-09-04 17:26:48,Main Block,First,Computer Lab 201,AC,4.935,4.935
2026-09-04 17:26:48,Main Block,First,Computer Lab 201,Computers,1.765,1.765
2026-09-04 17:26:48,Main Block,First,Computer Lab 201,Lights,0.257,0.257
2026-09-04 17:26:48,Main Block,First,Computer Lab 201,Fans,0.199,0.199
2026-09-04 17:26:48,Main Block,First,Computer Lab 201,Server Units,4.032,4.032
2026-09-04 17:26:48,Research Wing,Ground,AI Research Lab,AC,4.937,4.937
2026-09-04 17:26:48,Research Wing,Ground,AI Research Lab,Computers,1.881,1.881
2026-09-04 17:26:48,Research Wing,Ground,AI Research Lab,Lights,0.268,0.268
2026-09-04 17:26:48,Research Wing,Ground,AI Research Lab,Fans,0.184,0.184
2026-09-04 17:26:48,Research Wing,Ground,AI Research Lab,Server Units,3.868,3.868
2026-09-04 17:26:48,Research Wing,Ground,Server Room,AC,4.008,4.008
2026-09-04 17:26:48,Research Wing,Ground,Server Room,Computers,2.102,2.102
2026-09-04 17:26:48,Research Wing,Ground,Server Room,Lights,0.34,0.34
2026-09-04 17:26:48,Research Wing,Ground,Server Room,Fans,0.209,0.209
2026-09-04 17:26:48,Research Wing,Ground,Server Room,Server Units,4.288,4.288
2026-09-04 18:26:48,Main Block,Ground,Lab 101,AC,4.486,4.486
2026-09-04 18:26:48,Main Block,Ground,Lab 101,Computers,2.271,2.271
2026-09-04 18:26:48,Main Block,Ground,Lab 101,Lights,0.288,0.288
2026-09-04 18:26:48,Main Block,Ground,Lab 101,Fans,0.221,0.221
2026-09-04 18:26:48,Main Block,Ground,Lab 101,Server Units,3.871,3.871
2026-09-04 18:26:48,Main Block,First,Computer Lab 201,AC,4.56,4.56
2026-09-04 18:26:48,Main Block,First,Computer Lab 201,Computers,1.915,1.915
2026-09-04 18:26:48,Main Block,First,Computer Lab 201,Lights,0.272,0.272
2026-09-04 18:26:48,Main Block,First,Computer Lab 201,Fans,0.215,0.215
2026-09-04 18:26:48,Main Block,First,Computer Lab 201,Server Units,4.615,4.615
2026-09-04 18:26:48,Research Wing,Ground,AI Research Lab,AC,13.893,13.893
2026-09-04 18:26:48,Research Wing,Ground,AI Research Lab,Computers,2.172,2.172
2026-09-04 18:26:48,Research Wing,Ground,AI Research Lab,Lights,0.266,0.266
2026-09-04 18:26:48,Research Wing,Ground,AI Research Lab,Fans,0.17,0.17
2026-09-04 18:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.013,4.013
2026-09-04 18:26:48,Research Wing,Ground,Server Room,AC,4.999,4.999
2026-09-04 18:26:48,Research Wing,Ground,Server Room,Computers,1.789,1.789
2026-09-04 18:26:48,Research Wing,Ground,Server Room,Lights,0.255,0.255
2026-09-04 18:26:48,Research Wing,Ground,Server Room,Fans,0.174,0.174
2026-09-04 18:26:48,Research Wing,Ground,Server Room,Server Units,4.071,4.071
2026-09-04 19:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25
